X,Y,PARENT_REF,PARENT_R_1,AGENCY_REF,AGENCY_NAM,AGENCY_N_1,ADDRESS,CITY,STATE,ZIPCODE,ADDRESS_FU,PROGRAM,SHOPPING_L,FAMILY_MAR,JOYFUL_MAR,GROCERY_PL,HEALTH_CAR,MOBILE_MAR,PARTNER_DI,WEEKEND_BA,TOTAL_POUN,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,BROWN_BAG,KIDS_CAFE,COMMUNITY,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,OBJECTID,EDITED
-8581827.68918298,4699298.82794351,7315,0,Multiple,Virginia Gardens Community Center, ,1710 South Taylor Street,Arlington,VA,22206,1710 South Taylor Street Arlington VA 22206,Direct Distributions,0, , , , ,0,0,715.488,4152.378,,,,,,0,"3,437", ,Emergency_Food_Providers_493,{86B68B89-0945-4B09-8B9E-9F7E29899207},,,,510,
-8570083.39436317,4699291.1245413,7170,0,Multiple,Congress Park, ,1345 Savannah St SE,Washington,DC,20032,1345 Savannah St SE Washington DC 20032,Direct Distributions,0, , , , ,0,0,"1,391",9394.2,401181.85,130646.39,38.84361675,-76.98638617,295931,0,8003.27, ,Emergency_Food_Providers_494,{1FE284B2-8531-4BF8-B469-2E5F36D0723D},,,,511,
-8579027.51493239,4699238.94169313,7003,0,7003-AM,Community Lodgings at Brookside, ,601 Four Mile Road,Alexandria,VA,22305,601 Four Mile Road Alexandria VA 22305,Direct Distributions,0, , , , ,0,0, ,4455.64,,,,,,0,"4,456", ,Emergency_Food_Providers_495,{0628220D-9A9E-4D98-9FC4-58111B30CCC8},,,,512,
-8571587.83224587,4699170.82423794,4665,0,4665-01,Brighter Day Ministries Food Pantry, ,421 Alabama Ave SE,Washington,DC,20032,421 Alabama Ave SE Washington DC 20032,Shopping,71255.107, , , , ,0,0, ,71255.107,400021.69,130560.28,38.84284182,-76.99975015,25545,0, , ,Emergency_Food_Providers_496,{66ABD5E4-E6B3-4767-8997-5C924BE47CDA},,,,513,
-8557185.80663232,4699159.9615896,1010,0,1010-73,Agape Outreach Ministries, ,7808 Marlboro Pike,Forestville,MD,20747,7808 Marlboro Pike Forestville MD 20747,Shopping,5664.731, , , , ,0,0, ,5664.731,,,,,,0, , ,Emergency_Food_Providers_497,{A2ADC0D7-A18F-47BD-BB01-735D4D821CD9},,,,514,
-8586794.36407129,4699133.40629918,8420,7255,Multiple,Baileys Senior Center,Baileys Crossroads Community Center,5920 Summers Lane,Falls Church,VA,22041,5920 Summers Lane Falls Church VA 22041,Direct Distributions,0, , , , ,0,0,5554.25,12786.185,,,,,,1565.685,5666.25, ,Emergency_Food_Providers_498,{DCB36BDC-F243-4E86-9AAC-7F91A1C18F96},,,,515,
-8564718.68547199,4699023.25515385,9373,0,Multiple,Refuge Ministries, ,4053 Silver Hill Road,Suitland,MD,20746,4053 Silver Hill Road Suitland MD 20746,Shopping & Direct Distribution,34343.829, , , , ,0,0, ,34612.501,,,,,,268.672, , ,Emergency_Food_Providers_499,{DC404B97-58B5-4182-B0F2-0B9CB0179BBC},,,,516,
-8579102.02031926,4699010.92218534,6030,0,6030-AM,Community Lodgings at Fifer, ,607 Notabene Drive,Alexandria,VA,22305,607 Notabene Drive Alexandria VA 22305,Direct Distributions,0, , , , ,0,0, ,5749.53,,,,,,0,"5,750", ,Emergency_Food_Providers_500,{1100635F-A53E-4B9A-A9AE-F5B035681C3C},,,,517,
-8572107.14959707,4698993.85678507,4885,9681,Multiple,Assumption Outreach,Center City,"220 Highview Place, S.E.",Washington,DC,20032,"220 Highview Place, S.E. Washington DC 20032",Shopping & Direct Distribution,128257.464, ,"7,787", , ,0,0, ,136044.619,399614.14,130420.96,38.84158668,-77.00444463,303702,0, , ,Emergency_Food_Providers_501,{685A4704-F349-41BD-A74E-52CBD7F4B027},,,,518,
-8559740.25584841,4698897.55609904,1010,0,1010-56,Life Builders, ,6608 Wilkins Place,Forestville,MD,20747,6608 Wilkins Place Forestville MD 20747,Shopping,9965.36, , , , ,0,0, ,9965.36,,,,,,0, , ,Emergency_Food_Providers_502,{8F211E87-C3E8-44FD-A81B-4517B450F009},,,,519,
-8570893.25429939,4698868.301,9683,0,9683-JM,Eagle Academy PCS at McGogney, ,3400 Wheeler Road SE,Washington,DC,0,3400 Wheeler Road SE Washington DC,Direct Distributions,0, ,"19,327", , ,0,0, ,19327.2,400604.46,130274.71,38.84026907,-76.9930375,294566,0, , ,Emergency_Food_Providers_503,{02F6C183-6F5E-4D0A-BEAF-3C4CEEE1F667},,,,520,
-8564136.81844271,4698827.81162881,1010,0,1010-74,New Revival Center of Renewal, ,3600 Maywood Lane,Suitland,MD,20746,3600 Maywood Lane Suitland MD 20746,Shopping,766, , , , ,0,0, ,766,,,,,,0, , ,Emergency_Food_Providers_504,{8BC6E051-658C-4276-84F2-87E4E797DBB6},,,,521,
-8572094.61463677,4698790.80972951,9660,0,9660-CF,Congress Heights Senior Wellness Center, ,3500 Martin Luther King Jr Ave SE,Washington,DC,20032,3500 Martin Luther King Jr Ave SE Washington DC 20032,Direct Distributions,0, , ,"10,754", ,0,0, ,10753.749,399675.91,130234.21,38.83990438,-77.00373303,303598,0, , ,Emergency_Food_Providers_505,{F469F0A3-71D7-4C8C-8630-45C8A06D24F6},,,,522,
-8562640.61791448,4698725.33884252,7650,0,7650-AM,William Beanes Community Center, ,51087 Dianna Dr,Suitland,MD,20748,51087 Dianna Dr Suitland MD 20748,Direct Distributions,0, , , , ,0,0, ,2232,,,,,,0,2232, ,Emergency_Food_Providers_506,{D945206C-BD55-482E-A72D-5F0BC3C7FA2E},,,,523,
-8571759.16473706,4698686.73615394,4524,6335,Multiple,Ballou STAY,Ballou High School,"3401 4th St SE,",Washington,DC,20032,"3401 4th St SE, Washington DC 20032",Direct Distributions,0,"113,711", , , ,0,0, ,113711.257,399881.71,130079.64,38.83851166,-77.0013625,294567,0, , ,Emergency_Food_Providers_507,{FD475B0E-6CE8-4466-854E-9B03075697F5},,,,524,
-8621822.68967729,4698491.81316325,9112,0,9112-144,CNP Zulma Meneces, ,6133 Rocky Way Ct.,Centreville,VA,20120,6133 Rocky Way Ct. Centreville VA 20120,Shopping,2708.095, , , , ,0,0, ,2708.095,,,,,,0, , ,Emergency_Food_Providers_508,{C9B6D8A4-2F73-47A3-A7E1-FB8F308CF09F},,,,525,
-8572319.02323793,4698508.82045574,6200,0,6200-01,Unity of Love Food Pantry, ,3703 Martin Luther King Jr Ave SE,Washington,DC,20032,3703 Martin Luther King Jr Ave SE Washington DC 20032,Shopping,5458.8, , , , ,0,0, ,5458.8,399444.47,130023.48,38.83800591,-77.0063987,32004,0, , ,Emergency_Food_Providers_509,{89294926-9FBB-49D3-A021-90701B8E6291},,,,526,
-8571289.99695667,4698430.96017992,6259,0,6259-FM,Hart Middle School, ,601 Mississippi Ave. SE,Washington,DC,20038,601 Mississippi Ave. SE Washington DC 20038,Direct Distributions,0,"55,097", , , ,0,0, ,55097.274,400244.94,129993.71,38.83773787,-76.99717875,5534,0, , ,Emergency_Food_Providers_510,{3F784360-2600-47A6-BD0D-42C89C422B45},,,,527,
-8570380.28351622,4698402.77773178,9673,0,9673-SM,Wheeler Terrace, ,1233 Valley Avenue SE 20032,Washington,DC,20032,1233 Valley Avenue SE Washington DC 20032,Direct Distributions,0, , , , ,0,0, ,1584.64,400949.8,129959.96,38.83743336,-76.98906012,70268,0,1584.64, ,Emergency_Food_Providers_511,{A0D408FA-5718-4294-A4CB-ED8779F5CCB4},,,,528,
-8578797.62882105,4698392.81621866,5620,0,5620-01,Grace Episcopal Church, ,3601 Russell Road,Alexandria,VA,22305,3601 Russell Road Alexandria VA 22305,Shopping,14335.333, , , , ,0,0, ,14335.333,,,,,,0, , ,Emergency_Food_Providers_512,{C5B03F20-531A-41B0-9A08-FA862C9E940B},,,,529,
-8572295.98099104,4698360.90490673,6600,0,6600-CF,Congress Heights Clinic, ,3720 Martin Luther King Jr Ave,Washington,DC,20032,3720 Martin Luther King Ave Washington DC 20032,Direct Distributions,0, , ,"60,264", ,0,0, ,60264.228,400010.18,143562.69,38.95997214,-76.99988254,294489,0, , ,Emergency_Food_Providers_513,{9988D00A-9180-4CF8-B539-6BB57566C55D},,,,530,
-8594233.90187312,4698220.23630438,8155,0,8155-MM,Annandale Distibution, ,4100 Wadsworth Court,Annandale,VA,22033,4100 Wadsworth Court Annandale VA 22033,Direct Distributions,0, , , , ,102958,0, ,102958,,,,,,0, , ,Emergency_Food_Providers_514,{8DE4497B-3892-44C1-BB59-B6112878CE87},,,,531,
-8572362.21609456,4698225.56693622,9072,0,9072-01,Higher Ground Community Church, ,3754 Martin Luther King Jr. Ave SE,Washington,DC,20032,3754 Martin Luther King Jr. Ave SE Washington DC 20032,Shopping,21372.376, , , , ,0,0, ,21372.376,397269.61,143732.44,38.96149705,-77.03150362,257772,0, , ,Emergency_Food_Providers_515,{C643C0F3-A39D-4547-82FD-B591FD14C849},,,,532,
-8571602.48215214,4698194.54079055,8220,0,8220-FM,Simon Elementary School Food Pantry, ,401 Mississippi Ave SE,Washington,DC,20032,401 Mississippi Ave SE Washington DC 20032,Direct Distributions,0,"71,331", , , ,0,0, ,71330.726,399983.07,129798.63,38.83598054,-77.000195,294481,0, , ,Emergency_Food_Providers_516,{E34B0584-6659-439F-B0DC-7B46275D643E},,,,533,
-8570936.05737071,4698192.25443266,8245,9657,Multiple,The Overlook at Oxon Run, ,3700 9th st SE,Washington,DC,20032,3700 9th st SE Washington DC 20032,Direct Distributions,0, , ,"14,884", ,0,0, ,59279.706,402258.92,140282.15,38.93041721,-76.97394763,50769,44395.981, , ,Emergency_Food_Providers_517,{C4BA5E51-11BA-4AA9-BC15-5C51E0C675C0},,,,534,
-8572167.74023238,4698185.40879477,8430,0,8430-BB,St Paul Living of Wayne Place, ,114 Wayne Place SE,Washington,DC,20032,114 Wayne Place SE Washington DC 20032,Direct Distributions,0, , , , ,0,0, ,2412.674,399535.33,129773,38.83574953,-77.00535198,149796,2412.674, , ,Emergency_Food_Providers_518,{A34252E6-86C8-4DB7-95BE-DA558512288D},,,,535,
-8589154.68344949,4698160.71307236,9576,0,9576-01,Mount Pleasant Baptist Church, ,6477 Lincolnia Road,Alexandria,VA,22312,6477 Lincolnia Road Alexandria VA 22312,Shopping,6103.37, , , , ,0,0, ,6103.37,,,,,,0, , ,Emergency_Food_Providers_519,{A9A3E199-7BCD-4390-B6BF-A23DAC6ECECE},,,,536,
-8570683.91855667,4698156.61233918,8235,0,8235-CF,Wheeler Creek Residential Site, ,900 Varney ST SE,Washington,DC,20032,900 Varney ST SE Washington DC 20032,Direct Distributions,0, , ,"13,306", ,0,0, ,13305.975,400965.23,134805.57,38.88108464,-76.98887559,290355,0, , ,Emergency_Food_Providers_520,{FF1F9EA5-5C06-4B91-9289-B9AEC6E100BE},,,,537,
-8556854.70881878,4698082.39925052,9591,0,9591-01,New Life Changing Ministry, ,8023 D Penn - Randall Place,Upper Marlboro,MD,20772,8023 D Penn - Randall Place Upper Marlboro MD 20772,Shopping,4448.68, , , , ,0,0, ,4448.68,,,,,,0, , ,Emergency_Food_Providers_521,{A8A88F1B-01E6-41C4-8B6A-A39FE0D2C118},,,,538,
-8595582.09266793,4697978.83333247,9655,0,9655-01,Gateway Homes, ,4024 Hirst Drive,Annandale,VA,22003,4024 Hirst Drive Annandale VA 22003,Shopping,3445.496, , , , ,0,0, ,3445.496,,,,,,0, , ,Emergency_Food_Providers_522,{78E6B8B4-5B00-4C22-A930-6AA1366CAC85},,,,539,
-8565608.83027963,4697983.75025323,7590,0,7590-AM,Marlow Heights Community Center, ,2800 St Claire Dr,Marlow Heights,MD,27048,2800 St Claire Dr Marlow Heights MD 27048,Direct Distributions,0, , , , ,0,0, ,12008.705,,,,,,0,12008.705, ,Emergency_Food_Providers_523,{D3786797-4C31-454B-B465-14F31B5AEAD4},,,,540,
-8572584.87651057,4697943.07759106,4810,0,4810-01,Covenant Community Pantry, ,3845 S Capitol St SW,Washington,DC,20032,3845 S Capitol St SW Washington DC 20032,Shopping,61552.867, , , , ,0,0, ,61552.867,398642.59,136494.96,38.89630278,-77.01564767,279657,0, , ,Emergency_Food_Providers_524,{7D25D1AA-79E1-4417-BC37-0464B0472C53},,,,541,
-8570035.86131624,4697941.74931528,8245,0,8245-01,CPDC - Arbor View, ,"1212 Southern Ave., SE",Washington,DC,20032,"1212 Southern Ave., SE Washington DC 20032",Shopping,65126.371, , , , ,0,0, ,65126.371,396884.82,142291.08,38.94851162,-77.03593684,255733,0, , ,Emergency_Food_Providers_525,{63523D20-F855-49CD-B848-432765AC47ED},,,,542,
-8569989.76316026,4697855.47691203,9662,0,9662-CF,Arbor View Apartments Residential Site, ,1200 Southern AVE SE,Washington,DC,20032,1200 Southern AVE SE Washington DC 20032,Direct Distributions,0, , ,"6,161", ,0,0, ,6161.452,,,,,,0, , ,Emergency_Food_Providers_526,{8E4B7B3B-2719-4340-9457-AD28D24D5B67},,,,543,
-8567406.82861444,4697785.40946307,9632,0,9632-01,Hillcrest Baptist Church, ,2200 Iverson St.,Temple Hills,MD,20748,2200 Iverson St. Temple Hills MD 20748,Shopping,2319.5, , , , ,0,0, ,2319.5,,,,,,0, , ,Emergency_Food_Providers_527,{2EA1E9CF-D5CC-4582-8E1F-8311D9EB30F3},,,,544,
-8571077.71102874,4697706.06949695,9643,0,9643-AM,Ferebee Hope Recreation Center, ,3999 8th Street SE,Washington,DC,20020,3999 8th Street SE Washington DC 20020,Direct Distributions,0, , , , ,0,0, ,7372.8,398969.98,137112.78,38.90186877,-77.01187458,237152,0,"7,373", ,Emergency_Food_Providers_528,{813D9083-D5CD-4896-AED7-264C61D27A66},,,,545,
-8571631.09194969,4697652.0661929,5980,8355,Multiple,Paramount Baptist Church, ,3924 4th St SE,Washington,DC,20032,3924 4th St SE Washington DC 20032,Shopping & Direct Distribution,27591.428, , , , ,0,0, ,35629.184,399972.54,129377.64,38.83218806,-77.00031626,29051,0,8037.756, ,Emergency_Food_Providers_529,{0FCDA3F8-CDC1-4792-A9DD-D47E9485E5FC},,,,546,
-8563874.21644413,4697568.4824906,6960,0,6960-MM,Southern Friendship Missionary Baptist Church, ,4444 Branch Avenue,Temple Hills,MD,20748,4444 Branch Avenue Temple Hills MD 20748,Direct Distributions,0, , , , ,198806,0, ,198806,,,,,,0, , ,Emergency_Food_Providers_530,{16160654-29C2-4423-97B1-2FF9539D15F0},,,,547,
-8570439.39443535,4697494.30345496,9666,0,9666-CF,Family Matters of Greater Washington Community Site, ,4301 9th ST SE,Washington,DC,20032,4301 9th ST SE Washington DC 20032,Direct Distributions,0, , ,"13,148", ,0,0, ,13147.994,400902.69,129245.01,38.83099281,-76.98960367,298086,0, , ,Emergency_Food_Providers_531,{C64FDA2F-9E96-4E46-831F-3562DD3E5C20},,,,548,
-8570483.12095028,4697422.82394916,5095,0,5095-CF,Dupont Park Residential Site, ,896 Southern AVE SE,Washington,DC,20032,896 Southern AVE SE Washington DC 20032,Direct Distributions,0, , ,"9,695", ,0,0, ,9694.562,400871.16,129193.1,38.83052488,-76.98996687,81597,0, , ,Emergency_Food_Providers_532,{E093860D-2E38-4C09-95C5-F30E62E24005},,,,549,
-8567923.33968113,4697360.96255638,1010,0,1010-65,United Methodist Church of the Reedemer, ,1901 Iverson Street,Temple hills,MD,20746,1901 Iverson Street  Temple hills MD 20746,Shopping,7574.164, , , , ,0,0, ,7574.164,,,,,,0, , ,Emergency_Food_Providers_533,{FB996A39-887A-45FB-968C-811CED9D6FE8},,,,550,
-8570637.14192233,4697271.13687368,5140,0,Multiple,"Access Housing, Inc.", ,840 Chesapeake St SE,Washington,DC,20032,840 Chesapeake St SE Washington DC 20032,Shopping & Direct Distribution,1005.494, , , , ,0,2760, ,3765.494,400752.6,129072.53,38.82943917,-76.99133246,81323,0, , ,Emergency_Food_Providers_534,{ECD674CE-CF0D-4B3B-9011-ADF941FDFB03},,,,551,
-8586677.79074432,4697109.06383783,9112,0,9112-81,CNP Provider Guzman, ,6003 Kelley Ct.,Alexandria,VA,22312,6003 Kelley Ct. Alexandria VA 22312,Shopping,1270.088, , , , ,0,0, ,1270.088,,,,,,0, , ,Emergency_Food_Providers_535,{8BA15F00-51E6-4C7D-B743-14DB554B5AA4},,,,552,
-8571872.49926281,4697104.34913672,7115,0,Multiple,Winn Residential, ,4319 3rd Street SE,Washington,DC,20032,4319 3rd Street SE Washington DC 20032,Direct Distributions,0, , , , ,83564,0, ,94298.021,398857.65,137320.44,38.90373897,-77.01316992,813991,10734.021, , ,Emergency_Food_Providers_536,{ED5C187F-7A62-43F0-B3D4-10E9FA27CE9F},,,,553,
-8573076.87633811,4697096.88967143,8875,0,8875-FM,Leckie Elementary School, ,4201 M.L. King Ave. SW,Washington,DC,20032,4201 M.L. King Ave. SW Washington DC 20032,Direct Distributions,0,"67,181", , , ,0,0, ,67180.802,401227.37,129583.15,38.83403854,-76.98586371,290168,0, , ,Emergency_Food_Providers_537,{92C15553-1030-429C-A68A-A8A65C4B912D},,,,554,
-8570992.98623716,4696992.31971602,8180,0,8180-MM,Park Southern Apartments, ,"800 Southern Ave, SE",Washington,DC,20032,"800 Southern Ave, SE Washington DC 20032",Direct Distributions,0, , , , ,197891.5,0, ,197891.5,400467.3,128840.97,38.82735337,-76.99461836,79579,0, , ,Emergency_Food_Providers_538,{A7FDD16D-9040-4C34-8DEA-8826FAF08753},,,,555,
-8595310.01624839,4696883.39259307,9124,0,9124-01,Annandale Spanish SDA Church, ,7901 Heritage Dr.,Annandale,VA,22003,7901 Heritage Dr. Annandale VA 22003,Shopping,12166.66, , , , ,0,0, ,12166.66,,,,,,0, , ,Emergency_Food_Providers_539,{412900A1-ABA3-4B1B-9000-16F6681A1B9A},,,,556,
-8620553.95976041,4696726.68379483,9357,0,9357-01,Centreville UMC, ,6400 Old Centreville Rd,Centreville,VA,20121,6400 Old Centreville Rd Centreville VA 20121,Shopping,45820.845, , , , ,0,0, ,45820.845,,,,,,0, , ,Emergency_Food_Providers_540,{2E7C80E2-DA78-4488-B78D-646E513D784B},,,,557,
-8571170.30688374,4696792.45632003,9565,0,9565-01,Temple of Praise, ,700 Southern Avenue SE,Washington,DC,20032,700 Southern Avenue SE Washington DC 20032,Shopping,12020.643, , , , ,0,0, ,12020.643,400324.02,128698.5,38.82607,-76.9962685,298216,0, , ,Emergency_Food_Providers_541,{C8C4532F-32C9-408F-939D-A891767F3248},,,,558,
-8571625.52532226,4696693.63250405,7544,0,7544-AM,City Gate: Atlantic Gardens Merrick Center, ,4275 4th St SE,Washington,DC,20032,4275 4th St SE Washington DC 20032,Direct Distributions,0, , , , ,0,0, ,25941.6,400003.9,128589.91,38.82509183,-76.99995509,276628,0,"25,942", ,Emergency_Food_Providers_542,{2E714A51-A0FF-4E44-93CD-7B3B6772ED1E},,,,559,
-8637691.83971383,4696295.73649222,9562,0,9562-01,Outside The Walls Ministry, ,13422 Brogue Ct,Gainesville,VA,20155,13422 Brogue Ct Gainesville VA 20155,Shopping,23650.439, , , , ,0,0, ,23650.439,,,,,,0, , ,Emergency_Food_Providers_543,{44ADB538-6086-4C9C-A753-4641A7E4B278},,,,560,
-8578098.96494506,4696332.39992752,7010,0,7010-AM,Salvation Army, ,1804 Mount Vernon Ave.,Alexandria,VA,22301,1804 Mount Vernon Ave. Alexandria VA 22301,Direct Distributions,0, , , , ,0,0, ,4244.8,,,,,,0,4244.8, ,Emergency_Food_Providers_544,{7977024F-8F8C-45AA-9946-79DB58D98AA9},,,,561,
-8564925.51697888,4696321.29896654,9383,9551,Multiple,The True Vine Center,Reaching The World Ministries,4880 Stamp Road,Temple Hills,MD,20748,4880 Stamp Road Temple Hills MD 20748,Shopping & Direct Distribution,202279.67, , , , ,219218.5,0, ,435023.666,,,,,,13525.496, , ,Emergency_Food_Providers_545,{7C803B41-D1AE-413B-B850-3CC50DE3A54E},,,,562,
-8572739.75612989,4696275.16088411,7120,0,7120-BB,Wingate, ,4660 Martin Luther King Jr. Ave SW,Washington,DC,20032,4660 Martin Luther King Jr. Ave SW Washington DC 20032,Direct Distributions,0, , , , ,0,0, ,6348.205,395439.85,139792.68,38.92599898,-77.05258946,219203,6348.205, , ,Emergency_Food_Providers_309,{E858DF51-722A-4D0C-88C8-B770EDF1F976},,,,563,
-8566757.08975239,4696206.1052987,4240,0,4240-01,Oxon Hill Food Pantry, ,4915 Saint Barnabas Rd,Temple Hills,MD,20748,4915 Saint Barnabas Rd Temple Hills MD 20748,Shopping,41709.33, , , , ,0,0, ,41709.33,,,,,,0, , ,Emergency_Food_Providers_310,{53B6F36F-2954-479F-AF81-46404D016D17},,,,564,
-8584530.16011541,4696173.98559783,7290,0,7290-WB,James K Polk Elementary, ,5000 Polk Ave,Alexandria,VA,22304,5000 Polk Ave Alexandria VA 22304,Direct Distributions,0, , , , ,0,0,"3,968",3967.923,,,,,,0, , ,Emergency_Food_Providers_311,{9A86FF3C-DB65-47C8-8619-1FED8657124D},,,,565,
-8572199.53324109,4696164.08444864,7542,0,7542-AM,Bald Eagle Recreation Center, ,100 Joliet St SW 20020,Washington,DC,20020,100 Joliet St SW 20020 Washington DC 20020,Direct Distributions,0, , , , ,0,0, ,5317.2,399117.53,127901.54,38.81889022,-77.01016173,301277,0,5317.2, ,Emergency_Food_Providers_312,{189C92AB-1DA1-46C2-9AEF-95A6CEE4D3C2},,,,566,
-8568131.18497384,4696163.09821304,9458,7672,Multiple,The Hope Center, ,4915 Wheeler Rd,Oxon Hill,MD,20745,4915 Wheeler Rd Oxon Hill MD 20745,Shopping & Direct Distribution,9513.59, , , , ,0,0, ,9753.59,,,,,,0,240, ,Emergency_Food_Providers_313,{F895348C-6017-4C9D-A0F6-F71161F65FC1},,,,567,
-8571134.5178769,4696087.24244512,7235,0,Multiple,Park Forest, ,707 Audrey Lane,Oxon Hill,MD,20745,707 Audrey Lane Oxon Hill MD 20745,Direct Distributions,0, , , , ,0,4910.841, ,8900.511,,,,,,0,"3,990", ,Emergency_Food_Providers_314,{973CF6D3-D860-4D56-91C5-5BB09CDBD468},,,,568,
-8592394.26924971,4696000.82881131,7300,0,7300-WB,Poe Middle School, ,7000 Cindy Lane,Annandale,VA,22003,7000 Cindy Lane Annandale VA 22003,Direct Distributions,0, , , , ,0,0,"7,972",7971.504,,,,,,0, , ,Emergency_Food_Providers_315,{0A1858C2-3C2A-4AD3-B65A-A5D863777360},,,,569,
-8590023.81014765,4695879.3669377,3591,0,3591-FM,Weyanoke Elementary School, ,6520 Braddok Rd.,Alexandria,VA,22312,6520 Braddok Rd. Alexandria VA 22312,Direct Distributions,0,"56,636", , , ,0,0, ,56636.365,,,,,,0, , ,Emergency_Food_Providers_316,{964CAA25-CA53-4DDC-9B09-12C97B6C8FCB},,,,570,
-8578546.42525527,4695526.07808389,8307,0,8307-01,Friends of Guest House Inc., ,1 East Luray Avenue,Alexandria,VA,22301,1 East Luray Avenue Alexandria VA 22301,Shopping,2695.518, , , , ,0,0, ,2695.518,,,,,,0, , ,Emergency_Food_Providers_317,{49C24B60-9FFA-4C0E-8121-C6698782C0BD},,,,571,
-8570509.92630831,4695504.17628506,7560,0,7560-SM,Glassmanor Community Center, ,1101 Macy Ave,Oxon Hill,MD,20745,1101 Macy Ave Oxon Hill MD 20745,Direct Distributions,0, , , , ,0,0, ,1525.2,,,,,,0,1525.2, ,Emergency_Food_Providers_318,{B703F182-6746-4FC5-8D39-3034EDD8BCA2},,,,572,
-8570535.79632537,4695489.33144167,8505,0,8505-FM,Glassmanor Elementary, ,1011 Marcy Avenue,Oxon Hill,MD,20745,1011 Marcy Avenue Oxon Hill MD 20745,Direct Distributions,0,"67,577", , , ,0,0, ,67577.391,,,,,,0, , ,Emergency_Food_Providers_319,{44A5DFF9-FA15-477B-A606-94D33F491E8C},,,,573,
-8579672.86693314,4695263.48128115,4570,0,Multiple,Alive, ,2723 King Street,Alexandria,VA,22302,2723 King Street Alexandria VA 22302,Shopping & Direct Distribution,270698.858, , , , ,165203,0, ,435901.858,,,,,,0, , ,Emergency_Food_Providers_320,{53F085FD-7F64-47EC-9A8C-D424A8EEDC1B},,,,574,
-8544076.55691736,4695151.80101691,9522,0,9522-01,Marlboro Churches Food Bank, ,14515 Church Street,Upper Marlboro,MD,20772,14515 Church Street Upper Marlboro MD 20772,Shopping,26807.453, , , , ,0,0, ,26807.453,,,,,,0, , ,Emergency_Food_Providers_321,{D76E6BFC-5B0B-42C1-972F-8A1C0BF6582F},,,,575,
-8564637.08885218,4695083.3953742,7630,0,7630-SM,Temple Hills Community Center, ,5300 Temple Hill Rd,Temple Hills,MD,20748,5300 Temple Hill Rd Temple Hills MD 20748,Direct Distributions,0, , , , ,0,0, ,660,,,,,,0,660, ,Emergency_Food_Providers_322,{8F86DD09-722D-4824-90F7-E129D48A932B},,,,576,
-8588327.45647919,4694919.95763702,9631,7495,Multiple,Wesley Housing Development Corporation of Northern VA., ,5128  Lincoln  Avenue,Alexandria,VA,22312,5128  Lincoln  Avenue Alexandria VA 22312,Shopping & Direct Distribution,3940.285, , , , ,0,0,3935.184,11353.399,,,,,,0,3477.93, ,Emergency_Food_Providers_323,{E7A3068C-4EA4-4D7F-BFC6-69E7CC1B9E6A},,,,577,
-8641868.32507273,4694564.27368204,9507,0,9507-01,Haymarket Regional Food Pantry, ,14740 Washington St.,Haymarket,VA,20168,14740 Washington St. Haymarket VA 20168,Shopping,37491.335, , , , ,0,0, ,37491.335,,,,,,0, , ,Emergency_Food_Providers_324,{07E9F8A7-B25D-4F1F-81C1-BD7B06AB1497},,,,578,
-8553500.68711232,4694694.84834844,8325,0,8325-BB,Marwood Senior Apartments, ,5605 S. Marwood Blvd.,Upper Marlboro,MD,20772,5605 S. Marwood Blvd. Upper Marlboro MD 20772,Direct Distributions,0, , , , ,0,0, ,21931.456,,,,,,21931.456, , ,Emergency_Food_Providers_325,{BDAE3120-C38F-450D-B1CD-5FCB866A4B4F},,,,579,
-8576240.47582489,4694646.98939614,6275,9002,Multiple,Ladrey Food Pantry,Tursday  Ministry,300 Wythe Street,Alexandria,VA,22314,300 Wythe Street Alexandria VA 22314,Shopping & Direct Distribution,14012.936, , , , ,86884,3288, ,104184.936,,,,,,0, , ,Emergency_Food_Providers_326,{5233A45F-32A4-408F-90F1-29CD21125670},,,,580,
-8600850.96638609,4694467.01471359,9402,0,Multiple,St. Stephen's UMC, ,9203 Braddock Rd,Burke,VA,22015,9203 Braddock Rd Burke VA 22015,Shopping & Direct Distribution,29196.545, , , , ,88345,0, ,117541.545,,,,,,0, , ,Emergency_Food_Providers_327,{687AD315-4BE7-4B53-9B74-0E400741243B},,,,581,
-8577437.23852352,4694417.40042176,7475,0,7475-AM,Dunbar Alexandria-Olympic Boys & Girls Club, ,401 North Payne Street,Alexandria,VA,22314,401 North Payne Street Alexandria VA 22314,Direct Distributions,0, , , , ,0,0, ,17250.95,,,,,,0,17250.95, ,Emergency_Food_Providers_328,{DF5D550D-ACD1-4A13-A394-BB8C95A85F44},,,,582,
-8586100.77785334,4694335.32964922,7465,0,7465-AM,Community Lodgings at Brent Place, ,375 South Reynolds Street,Alexandria,VA,22304,375 South Reynolds Street Alexandria VA 22304,Direct Distributions,0, , , , ,0,0, ,2712.23,,,,,,0,"2,712", ,Emergency_Food_Providers_329,{B3E7A5D5-40D8-4165-8579-B907C81C76D2},,,,583,
-8576269.98613096,4694283.08653202,7305,0,7305-WB,Ruby Tucker Family Center, ,322 Tancil Court,Alexandria,VA,22314,322 Tancil Court Alexandria VA 22314,Direct Distributions,0, , , , ,0,0,"3,458",3458.197,,,,,,0, , ,Emergency_Food_Providers_330,{4EFFFEA6-C609-41EF-A987-C1817C2A9EE8},,,,584,
